,Id,Text,Post_category,Text_cleaned
371,371.0,වැරදි කල උදවිය බෙහොම දෙනෙක් දිටිට දම්ම වේදනීය කර්මය අනුවම මෙලොව හැර ගියා.,Opinion,වැරදි කල උදවිය බෙහොම දෙනෙක් දිටිට දම්ම වේදනීය කර්මය අනුවම මෙලොව හැර ගියා
372,372.0,වැරදි කළ අයට මැරෙන මොහොතේදීවත් කළ පව් මතක් වේවි.,Opinion,වැරදි කල අයට මැරෙන මොහොතේදීවත් කල පව් මතක් වේවි
373,373.0,මෙයාවත් අතුරුදහන් උනෝතින් කොටකෙතනෙ අයට සැනසීමේ ඉන්න පුලුවන් වෙයි. එහෙම වේවා!,Opinion,මෙයාවත් අතුරුදහන් උනෝතින් කොටකෙතනෙ අයට සැනසීමේ ඉන්න පුලුවන් වෙයි එහෙම වේවා
374,374.0,අනේ අපේ රටේ නීතිය!,Opinion,අනේ අපේ රටේ නීතිය
375,375.0,කොහොමහරි අන්තිමට වුණේ තනිපංගලමේ හිටපු අහිංසක ගැහැණු ටිකක් මැරුණු එක විතරයි,Opinion,කොහොමහරි අන්තිමට වුනේ තනිපංගලමේ හිටපු අහිංසක ගැහැනු ටිකක් මැරුනු එක විතරයි
376,376.0,අන්තිමටම කළකිරුනා මම මේ ප්‍රවෘත්තිය කියවලා.,Opinion,අන්තිමටම කලකිරුනා මම මේ ප්‍රවෘත්තිය කියවලා
377,377.0,මට දුක මම ඡන්දෙ දුන්න එක ගැනයි.,Opinion,මට දුක මම චන්දෙ දුන්න එක ගැනයි
378,378.0,වැරදි කරන මිනිස්සුන්ටයි ආසියාවේ ආශ්චර්යටයි ජයවේවා!,Opinion,වැරදි කරන මිනිස්සුන්ටයි අසියාවේ අෂ්චර්යටයි ජයවේවා
379,379.0,බොදු බල සේනාවට ඕවා කියලා වැඩක් නැහැ. ඒගොල්ලන්ට පවරලා තියෙන්නේ ජාතිවාදය අවුස්සන්න.,Opinion,බොදු බල සේනාවට ඔවා කියලා වැඩක් නැහැ එගොල්ලන්ට පවරලා තියෙන්නේ ජාතිවාදය අවුස්සන්න
380,380.0,කැසිනො වලින් වෙන්නේ දුප්පත් මිනිහා හම්බකරන සොච්චමත් පිටරට මුදලාලිලාට බිල්ලට දෙන්නයි,Opinion,කැසිනො වලින් වෙන්නේ දුප්පත් මිනිහා හම්බකරන සොච්චමත් පිටරට මුදලාලිලාට බිල්ලට දෙන්නයි
381,381.0,කවුරු මොනවා කිව්වත් මම නම් අවංකවම ප්‍රීති වෙනවා,Opinion,කවුරු මොනවා කිව්වත් මම නම් අවංකවම ප්‍රීති වෙනවා
382,382.0,රටේ ජනතාව ජීවිතේ ගැටගහගන්න අපමණ දුක් විදිනකොට රටේ ආර්ථිකය හොදයි කියන්නෙ කොහොමද?,Opinion,රටේ ජනතාව ජීවිතේ ගැටගහගන්න අපමන දුක් විදිනකොට රටේ අර්ථිකය හොදයි කියන්නෙ කොහොමද
383,383.0,ආර්ථිකය හොඳයි වාර්ෂික වාර්තාවලට විතරක්. ප්‍රයෝගික ආර්ථිකය තියෙන මට්ටම ගැන අමුතුවෙන් කියන්න අවශ්‍ය නැනේ. දැන් ජනතාවට ජීවිතය ගැටගහ ගන්නේකත් අමාරුවෙන්.,Opinion,අර්ථිකය හොදයි වාර්ෂික වාර්තාවලට විතරක් ප්‍රයෝගික අර්ථිකය තියෙන මට්ටම ගැන අමුතුවෙන් කියන්න අවෂ්‍ය නැනේ දැන් ජනතාවට ජීවිතය ගැටගහ ගන්නේකත් අමාරුවෙන්
384,384.0,වාර්තාවලට අනුව ආර්ථික වර්දනයක් සිදුවෙලා නම් ඇයි අපට ජීවත් වෙන්න මෙපමණ කරදර .,Opinion,වාර්තාවලට අනුව අර්ථික වර්දනයක් සිදුවෙලා නම් ඇයි අපට ජීවත් වෙන්න මෙපමන කරදර 
385,385.0,සාමාන්‍ය මිනිස්සුන්ට ජීවත් වෙන්න විදිහක් නැහැ. බඩුමිල අහස උසට.,Opinion,සාමාන්‍ය මිනිස්සුන්ට ජීවත් වෙන්න විදිහක් නැහැ බඩුමිල අහස උසට
386,386.0,දේශපාලකයන්ගේ ආර්ථිකයට හොදයි නම් තමයි.,Opinion,දේෂපාලකයන්ගේ අර්ථිකයට හොදයි නම් තමයි
387,387.0,එන්න එන්න හැම අතින්ම අපිට පහර වදිනවා. දැන් කළුවරේ ඉන්නත් වෙයි ඉස්සරහට.,Opinion,එන්න එන්න හැම අතින්ම අපිට පහර වදිනවා දැන් කලුවරේ ඉන්නත් වෙයි ඉස්සරහට
388,388.0,හරිම ආඩම්බරයි අපේකම ගැන.,Opinion,හරිම අඩම්බරයි අපේකම ගැන
389,389.0,බොහොම සන්තෝෂයි,Opinion,බොහොම සන්තෝෂයි
390,390.0,හොඳ වැඩක්. නියම වුවමනාවක් ඇති අය ඉන්නවා පේනවා,Opinion,හොද වැඩක් නියම වුවමනාවක් ඇති අය ඉන්නවා පේනවා
391,391.0,ඕස්ට්‍රේලියාවෙ තියන ලොකුම අවුරුදු උත්සවය මේක.,Opinion,ඔස්ට්‍රේලියාවෙ තියන ලොකුම අවුරුදු උත්සවය මේක
392,392.0,ඕස්ට්‍රේලියාවට කොහෙද සංස්කෘතියක් තියෙන්නේ? සංස්කෘතිය ස්ථාපිත වෙන්න සෑහෙන කාලයක් යනවා.,Opinion,ඔස්ට්‍රේලියාවට කොහෙද සංස්කෘතියක් තියෙන්නේ සංස්කෘතිය ස්ථාපිත වෙන්න සෑහෙන කාලයක් යනවා
393,393.0,මට දුකයි මේ ප්‍රතිචාර දැක්කම .,Opinion,මට දුකයි මේ ප්‍රතිචාර දැක්කම 
394,394.0,මේක සංවිධානය කළේ රට ගැන ආදරයක් ඇති අය. සංවිධායකයන්ට අපි ගරු කළ යුතුයි. හීනමානය අයින් කර ගනිමු!,Opinion,මේක සංවිධානය කලේ රට ගැන අදරයක් ඇති අය සංවිධායකයන්ට අපි ගරු කල යුතුයි හීනමානය අයින් කර ගනිමු
